review_text,label
Makanan dia sedap. Boleh tahan harga dia.,positive
Aneka pilihan lauk,positive
Alhmdulillah tempat selesa.. lauk sedap. Mst try tau,positive
"Lauk kampung, ulam2 byk x tau nak makan apa..",negative
Harga berpatutan n mmg sedap gila,negative
"Banyak pilihan makanan, masakan kampung, ikan keli. Ramai orang, kena datang sebelum pukul 1 untuk dapat meja dan pilihan makanan yang pelbagai.",negative
Sedap dan selesa walaupun ramai,positive
Rambang mata tengok lauk2 dia. Sedapp dan muurah. Kawasan luas dan mudah parking,positive
Sgt sdp!!!..xpenah mengecewakan!!!..wajib p setiap bulan!!!..smua kena try mkn kat sana!!!..,negative
Lauk banyak tapi mahal sedikit Dari tempat lain,negative
Semua lauk sedap2. Ada bnyak jenis menu. Selera kampung. Memang seronok makan kat sini..,positive
Berbagai jenis masakan ada. Ulam ulaman pun beraneka jenis berserta dgn 4-5 jenis sambal. Kuih muih pun byk. Menu utama ikan keli goreng Wajibbb ada. Semua sistem layan diri.,negative
"Banyak sangat pilihan lauk pauk , ulam ulam , berbagai sambal, buah buahan dan cuci mulut ... dewan makan   besar dan kawasan letak kereta luas .. Dewan berhawa dingin pun ada",negative
Siapa suka lauk kampung mmg recommended coz its my fave!,positive
Tempat menarik..makanan best2,positive
Ayaq asam sedap. Keli bakaq sempoi,positive
"Jam1, tp Org terlalu ramai,tidak selasa, tempat xbersih, mknn tidak di tambah baru selepas hbs.. hrga mahal...sgt2 mengecewakan",negative
Best..bnyak pilihan lauk n ulaman... mmg terbaik,positive
TERBAIK...WAJIB MENCUBA..THIS IS PERLIS,positive
Semua sedappp ..lauk byk pilihan..,positive
"Ok2 sedap... tapi servis Kadang2 friendly, kadang2 moody... Tapi xpa biasalah manusia... Nak masak byk2 plak tuu",positive
"I would give 4 star. Suasana kedai cantik dan bersih, cuma pilihan lauk tak banyak. Ilan keli pun tiada, rasa pun biasa2 je. Pukul 12.15tghari lauk banyak dah habis.",negative
I suka ikan keli. Banyak boleh pilih kat sini. Semua buffet. Pencuci mulut pun ada untuk dipilih. Memang selalu ramai orang kot kat sini.,positive
"Lauk sedap, kedai bersih dan selesa utk makan bersama keluarga atau orang tersayang. Harga berpatutan.",positive
"Pelbagai jenis masakan ada,citarasa sedap dan layanan dari staf yg peramah.",positive
"Mknan sedap, lauk pelbagai pilihan, ulam2an dan sambal pelbgai jns.mmg terbaik..highly recommen.",positive
"Tlg la mai kira harga makanan kat meja,hilang lapaq bila pegang pinggan nak bayaq ramai org duk tunggu nak bayaq",negative
"Ramai orang. Tak de strict SOP dalam waktu pandemik ni. Lauk tak banyak yg ada, lambat top up.",negative
Sedap ulam-ulaman dan sambal. Tp tidak bnyak pilihan ikan yang berlainan selain ikan keli. Ikan geli sgt sedap. Garing dan ranggup. Kena dtg awal.if not lauk kuah habes.,positive
"Salah 1 tempat makan yang menyediakan pelbagai jenis lauk,ulam2 dan makanan pencuci mulut...makan sedap..kawasan sangat bersih dan yg paling penting harga sangat bebaloi..Parking sangat luas...Anjung Keli terbaik",negative
"Servis kurang,org beratuq ramai coz lepa x mai kira makanan kat meja",negative
"tempat selesa cuma terlalu ramai kalau waktu sesak. makanan dia bg saya, boleh makan la.. cuma nya kat sini customer pulak yang kena kemas meja bagi pihak restoran..",negative
Makanan sangat sedap harga berpatutan dan premis selesa dan bersih,positive
"Kebersihan kedai 5 Kekemasan susunan makanan 5 Layanan staf 5 Kesedapan makanan 5 Harga     agak mahal tapi berbaloi dengan kesedapan. Pengalaman makan disini sangat enjoy sebab ada banyak pilihan lauk, sayur, ulam. Air minuman pun sedap. Memang berpuas hati. Kedai memang bersih dah selesa. Penjarakkan fizikal dikekalkan. Memang recomended. Tempat popular di Perlis. Mesti  cuba makan disini.",negative
Makanan sedap. Tempat luas n selesa.,positive
Sedap dan berpatutan.,positive
"Makanan sedap-sedap semuanya. Banyak sangat pilihan lauk tengah hari. Saya suka kerabu sotong dia, terasa macam Siam punya masakan. Waktu puncak memang ramai orang datang makan break kerja. Kena beratur sikit untuk nasi dan air, tapi tak lama. Tempat makan ada banyak meja dan kerusi yang selesa. Ada juga ruang berhawa dingin. Parking pun banyak.",negative
Makanan semua sedap! Rugi tak cuba!,negative
Biasa2 aje,positive
Makanan selesa kampung. Thorbaeek,positive
"Overprice. Nak basuh tangan ayaq paip sinki punya kecik. Walau banyak pilihan menu utk level perlis rasa biasa saja dan harga kalah harga makan di Kuala Lumpur. Utk situasi perlis masih dalam fasa 3, tiada pematuhan SOP. Bersesak beratur nak bayar, beratur rapat2 sesak nak order air. Klw ada org positif covid senang ja nak spr3ad virus.",negative
Ambik makanan kena beratur byr dulu.. makanan ok,negative
"Sedap, harga berpatutan. Datang pukul 1.30 ramai lauk dah tinggal sikit. Disarankan datang lebih awal. Nasi putih+ikan pari asam pedas+teh o limau ais RM8 ja. Aiskrim kon ada, pencuci mulut (sagu gula melaka, jeli kelapa) pon ada",negative
Tempat cantik dan bersih,positive
Faveret place kalau ke perlis. Tapi kali ni pegi pilihan lauk tak banyak sangat,negative
Sedap makanannye....,positive
"Lauknya semua sedap2, selesa dan tempat parking yg luas...harganya pun nyaman...boleh datang lagi. Truly recommended gais",positive
Pelbagai jenis makanan yang menyelerakan. 10/10,positive
Ok lah kena datang awal untuk makan tengahari kalau lambat habis!,negative
Lauk2 kampung dia sumpah power,positive
"Mai Perlis wajib cuba masakan tengahari kt sini terutamanya keli goreng dan berlado, pelbagai jenis kerabu, sambal belacan dan macam2 lagi aih..",positive
Banyak pilihan lauk pauk yang sedap. Suasana kedai yang selesa dan luas. Terbaik,positive
Makanan sini mmg terbaik..masakan kampung yg mengikut rase tekak kite..sape p perlis tu meh le nyinggoh sini..mmg direcommend sgt2..,negative
Mai peghelih tak sah tak makan sini. Jgn ambik keli plis.. kami tak larat berebut,negative
Banyak pilihan makanan yang lazat dan murah,positive
Aneka jenis masakan yang sesuai dinikmati bersama keluarga,positive
makanan sedap2..,positive
Beraneka lauk kampung dengan harga berpatutan,positive
Lauk yang banyak.. Susah nak buat pilihan.,negative
"Makanan sedap,sesak dgn pungunjung..",negative
Sedap dan murah bak hang..,positive
Murah.sedap.selesa.,positive
Ok..ok...jer,negative
Keli kelia,positive
Peminat sambal belacan  n sayur/ulam ulaman mmg rare kat sini.. mau xpekena ikan keli xsah lah kan.. nama kedai pon dah keli... Harga Affordable tempat luass n selesa.. Staff ramah sgt.. Tahniah walaupon ramai cust dapat kekalkn kebersihan kedaii..,positive
"Sedap. Cuma agak kelam kabut bila orang ramai.  Sistem order air kena perbaiki, air lambat, makan habis air tak sampai. Juru kira kena lebih ramai, makan nak habis baru mai kira, cuba ikut cara Nasi Bamboo Sungai Klah,Sungkai atau Restoran Tok Keramat Jitra.",negative
Banyak pilihan lauk pauk yg sedap2. Keli the best. Very recommended.,positive
Menjadi smbutan pengemar makanan tnghari n pengunjung mmang trlalu ramai n sesak.,negative
Banyak pilihan lauk pauk dan ulam-ulaman.,negative
Selesa bersih dan sedap,positive
Sur,positive
makanan biasa biasa je,positive
"Ruang makan selesa, rasa sedap juga, servis bole la, harga sikit tinggi..",positive
Nak pelbagai pilihan?sini laa jawabnya.,positive
"Pelbagaikan makanan tghari, sedap dan harga sgt2 kasih saying.terbaik.next blh repeat lg.",positive
Food ok & banyak jenis,positive
Kali kedua ni lps bertahun2.. mknn mmg sedap terutama kerabu dia yg pelbagai,negative
Makanan semua sedap2!!!,positive
Sampai sini pukul 3..masih ada byk lauk lagi..ikan keli banyak..mmg rangup2 dan panas..ulam pon pelbagai,negative
Recommended! Makanan sedap dan harga berpatutan.,positive
"Sedap, cuma ramai org, jadi kena datang awl sbb klu tak lauk habis, ad tmpat ber aircon juga",negative
ok.mknan semua sedap,positive
"Jarang tak padu , untuk lauk makan tengah hari yaaa .",negative
Lauk banyak pilihan n sedap .. ikan keli rangup .. service bagus .. memuaskan,positive
Tip top...lauk banyak...,negative
Makanan sedap ala2 kampung.,positive
Makanan kat sini semua sedap. Kena rasa bergedil cheese dia.. Mantap. Asam keladi dia pulak rasa macam hirup kuah laksa.,positive
Masakan tengah hari yang terbaik di perlis. Mesti makan sini jika datang Perlis,positive
"Kedai makan pelbagai lauk yang amat terkenal di negeri Perlis antara tempat makan yang perlu dilawati untuk mencuba  makanan pelbagai lauk dan speciality nya adalah ikan keli....dari ikan keli goreng, bakar, sambal, gulai dan macam2 lagi la.....mai le try.",positive
Masakan sedap dan layanan bagus,positive
"Banyak pilihan lauk-pauk. Paling best ada banyak ulam. Tempat duduk pun banyak even time ramai orang. Nak datang boleh datang awal sikit dalam pukul 12, sebab pukul 1 macam tu lauk dah kurang.",negative
Sodap lah,positive
Food semua sedap,positive
Banyak choice. Tempat duduk pun banyak. Kena datang awal.,positive
Sangat lezat,positive
Ikan keli goreng sedap gilerrrrr,negative
"Makanan sedap dan harga berpatutan.setiap kali balik kg org umah, mst pergi.Lauk pelbagai",positive
Ok la cuma hari sy datang dpt ikan keli kecik2 hahha,positive
Makanan sedap tapi kena pergi awal. Lauk cepat habis. Parking banyak.,negative
Sedap! Menepati selera kampung saya.,positive
Makanan tergahari beranika lauk pauk. Harga mampu berkunjung...,positive
Patut SOP,negative
Nice..sedap..menarik..open style..makanan pn byk..,positive
Makanan best. Ikan bakar kuah asam sedap. Ulaman pelbagai. Lebih dr biasa. Ada ulam sireh cine...rare. sambal poyak pun ado. Makanan sgt2 sedap. Mak saya thumb up 2x dh dtg sini. Kalau mai arau pasti dtg sini lunch.,positive
Banyak pilihan lauk untuk lunch,positive
"Sedap murah, bnyak pilihan...kene dtg awal, kalau smpai dlm pkul 2 lauk bnyak abis dh",negative
Makanan sedap. Byk pilihan,positive
Murah dan sedap..,positive
Byk pilihan menu..  Bkar2 pun ada,negative
sedap sedap,positive
Makanan sedap tapi customer servis waktu puncak tidak memuaskan,negative
Sapa nak makan tengahari twmpat ni mmg recommended,positive
Tempat selesa... banyak ruang parking.... menu yg byk varieti.... byk pilihan ulaman dan sambal,positive
"Menu kampung terbaik setakat ni, pelbagai jenis sambal dan ulam ada..tapi kalau datang, menu wajib cuba adalah ikan keli gorengnya, sesuai dengan namanya..harganya berpatutan dan sangat berbaloi..ruang makannya pula bersih dan selesa..datang ke Perlis tempat pertama untuk lunch adalah di sini",positive
Makanan sedap dan banyak variasi lauk pauk. tempat selesa. Pekerja ramah. Recommended,positive
Sampai lauk dah habis.  Kena tau timing nak dtg. Kalau tak sia sia je mai.,negative
Bila sampai lauk dah habis.  Kena tau bila nak dtg.,negative
harga berpatutan macam2 lauk ada,positive
Akhirnya Dapat jugak makan kat sni maknan pon Sedap Mai dri lgkwi Dh mai Waktu PKP.... Menu pon banyak best kat sni ...udara Nyaman,positive
Makanan sgt sedap..jgn datang lambat nnt lauk hbs..harga sgt brpatutan,negative
Makanan sedap..harga berbaloi,positive
Makanan yg sedap,positive
Tempat makan paling best kat perlis...ikan keli paling sedap..rangup..yummy..serius berbaloi makan sini,positive
"Ambik makanan, duduk di meja, waitress akan ambik order air & kira total harga",negative
"Parking , pilihan lauk pauk yang menarik and ruang makan yang luas",positive
makanan sedap sedap,positive
Mahal giler makanan di perlis,negative
Sedap Murah,positive
Authentic perlis lunch,positive
Banyak pilihan lauk yang menarik ala kampung. Kerabu sedap2,positive
Pelbagai makanan yang sedap ada disini,positive
"Makanan memang sedap. Mai pukui 2.30 pun ada lauk lagi. Masakan melayu. Ulam banyak, yg tak pernah dengaq pun ada. Tutup pukui 5 naa. Harga ada lebih sikit dari kedai biasa.",positive
Keli terbaik,positive
Makanan banyak pilihan,positive
Terbaik..wajib mai sini,positive
Ikan keli dia power. Lauk-pauk pun power. Sayur ulam semua fresh. Sambal pun banyak jenis.,positive
Bg pendapat aku sndri makanan dia memang agak mahal...,positive
Mahal gilerrr....melayu cekik melayu,negative
Pelbagai pilihan makanan tp sayangnya cepat habis..,negative
Terbaik...murahhh sgt,positive
"Sedap,. Mai perlis mesti kena p try",positive
Makanan sedap2 bnyk sgt pilihan.. hrga berpatutan,positive
Smua lauk pauk sgt sedap Ulaman byk choices Sambal belacan byk choices Harga reasonable Parking senang Ada surau Toilet very clean,positive
Makanan sempoi sedap,positive
"Tak makan pun.. Singgah dah lewat, lauk dah tak banyak..",negative
Banyak lauk pauk dan ulam. Cuma harganya relatif mahal berbanding restoran atau gerai dengan konsep yang sama di Perlis. Lebih eksklusif,positive
"Sedap, selesa, byk choice, harga berpatutan",positive
Aneka jenis lauk-pauk dan sambal cicah disediakan..,positive
Puas Hati Dan banyak pilihan lauk... Harga pun berpatutan,positive
Best dan sedap,positive
Makanan sedap2 belaka pd harga yg berpatutan kalau pergi ke perlis jgn lupa jom mkn d anjung keli rugi kalau tak singgah mkn,negative
Ada pelbagai lauk dan ulam disediakan. Tp masakan ikan keli mrk mmg terbaik. Harga pun berpatutan.,positive
keli bakaq padu beb...sapa nk try boleh p...murah plk tuu...,positive
"Kena datang awal, kalau tak lauk dah sejuk tapi ok laa ada banyak pilihan ~",negative
menu banyak pilihan.. paling best jeli kelapa..syiokkk..lunch time will b pack..go n njoy ur meal here..,positive
Terbaik..memang sedappp dan harga ya berpatutan..,positive
Makanan kampung dan moden digabung yg membuatkan rambang mata ketika memilih juadah makanan.. Keep it up.,positive
Keli rangupppppp,positive
Sedap dan berkualiti.,positive
Banyak pilihan dan boleh rasa makanan. Tiap tiap hari buka kecuali jumaat. Siang saja untuk makan tengah hari. Malam tutup.,positive
Sedap & murah. Mesra pelangan.,positive
Ikan keli goreng terbaik.. Rangup & manis isinya... Lauk2 lain pon byk... Mcm2 jenis ais Asam.. Pedas masam...cukup rasa.. Ulam2 pon byk jenis...,negative
Harga boleh tahan..,negative
"Terkenal dengan pelbagai variasi menu Ikan Keli. Antaranya Ikan Keli Bakar Cicah Air Asam. Semua menu sangat sedap. Selain menu ikan keli, terdapat menu makanan nasi campur yang lain terutama selera kampung. Terdapat banyak ulam-ulaman. Pilihan pelbagai. Restoran sangat bersih dan ruang yang besar. Ruangan parking juga sangat luas. Harga berpatutan tidak terlalu mahal & tidak terlalu murah. Strongly recommended! _____________________________ It is famous with a variety of Cat-Fish menu.  Among them are Grilled Cat-Fish with sour sauce.  All the menus right here are delicious. In addition to the catfish menu, there is another menu of mixed rice dishes especially the traditional tastes. There are many menus provided to choose including vegetable and herbs. The restaurant is very clean and the spacious. The parking space is also very spacious. The price is reasonable, not too cheap or too expensive. Strongly recommended!",negative
harga agak mahal sekarang...tak macam dulu..tp makanan sedap.boleh cuba..puas aty,positive
Makanan memang sedap . Puas hati . Saya rate 100/100,positive
"Lauk banyak, peminat sambal, ulam mesti suka... Terbaik mesti singgah kalau ke perlis",positive
Banyak ulam di sini,negative
Tempat yg selesa dan keli mmg best,positive
"Pilihan pelbgai, vanue best, parking luas, masakan sedap.. terbaik",positive
Makanan sedap dan harga pun berpatutan.,positive
butuh,negative
Ok lah .,positive
Ada pelbagai lauk pauk,positive
Menyelerakan...,positive
Semua nya sedap,positive
sambal belacan banyak jenis,positive
Makanan ya dh hilang rasa sedapnya,negative
"Terdapat pelbagai jenis lauk, ulam dan buah. Tetapi harga sedikit mahal",negative
Lauk macam2 ada! Tp harga mahal sikit dari kedai lain,negative
terbaik.byk pilihan dan makanan pun sedap.cuma rambang semua lauk nak sauk masuk pinggan.bahaya takut tertidur di meja.sengkak dibuatnya.alhamdulillah seronok tgk berniaga mcm ni.tengok senang nak urus bukan senang.semoga bertambah maju.menjamu selera bersama menteri,negative
keli goreng the best,positive
"Great and cheap place to eat, they have alot of selection of local food. Have best accommodation too. Tempat makan makanan tempatan Yang murah, banyak menu pilihan dilengkapi perbagai kemudahan. Bersih dan selesa. Really recommended. Sangat disyorkan.",positive
Sedap dan banyak choice,positive
Resepi keli goreng yang sedap.. Rangup serta ulaman yang segar,positive
terbaeeekkk,positive
tempat wajib bila balik kg.....terbaik...ikan kelia dia....5 bintang konfem,positive
Bagus..  Sedap dan menyelerakan,positive
Nice.. Parking pon mudah.. Tempat luas. Selesa. Pilihan banyak..  Kol 2 smpi da kurang pilihan Rase ok..,positive
Jangan lupa makan ikan keli dia... Sedap and besar2.. Lauk lain pon sedap2,positive
